student_id,student_name,disciplina,instrumento,data_entrega,percentual_acertos
1078,Sr. Gael Alves,Ciências,Prova,2025-07-13,67.29
1078,Sr. Gael Alves,Português,Prova,2025-07-25,53.21
1079,Luiz Fernando Araújo,Matemática,Questionário Online,2025-02-03,95.04
1079,Luiz Fernando Araújo,Inglês,Prova,2025-03-19,87.3
1079,Luiz Fernando Araújo,Geografia,Questionário Online,2025-03-28,97.54
1079,Luiz Fernando Araújo,Ciências,Prova,2025-03-30,96.06
1079,Luiz Fernando Araújo,Inglês,Prova,2025-04-10,83.87
1079,Luiz Fernando Araújo,História,Prova,2025-05-04,100.0
1079,Luiz Fernando Araújo,Ciências,Trabalho,2025-05-13,100.0
1079,Luiz Fernando Araújo,Português,Apresentação,2025-06-01,66.44
1079,Luiz Fernando Araújo,Matemática,Apresentação,2025-07-03,87.37
1079,Luiz Fernando Araújo,Português,Questionário Online,2025-08-02,95.75
1079,Luiz Fernando Araújo,Geografia,Questionário Online,2025-08-18,84.0
1080,Dra. Emanuella Guerra,Português,Apresentação,2025-02-06,69.09
1080,Dra. Emanuella Guerra,Português,Trabalho,2025-02-13,75.46
1080,Dra. Emanuella Guerra,Inglês,Questionário Online,2025-02-15,75.0
1080,Dra. Emanuella Guerra,Ciências,Apresentação,2025-02-23,69.95
1080,Dra. Emanuella Guerra,Inglês,Prova,2025-02-24,73.92
1080,Dra. Emanuella Guerra,Matemática,Trabalho,2025-03-16,73.17
1080,Dra. Emanuella Guerra,Português,Questionário Online,2025-03-16,80.52
1080,Dra. Emanuella Guerra,Geografia,Prova,2025-03-26,72.65
1080,Dra. Emanuella Guerra,Inglês,Trabalho,2025-03-29,72.79
1080,Dra. Emanuella Guerra,Geografia,Apresentação,2025-04-02,67.17
1080,Dra. Emanuella Guerra,Português,Trabalho,2025-04-21,69.8
1080,Dra. Emanuella Guerra,Matemática,Prova,2025-04-26,80.2
1080,Dra. Emanuella Guerra,Matemática,Questionário Online,2025-04-28,79.25
1080,Dra. Emanuella Guerra,História,Trabalho,2025-04-30,75.18
1080,Dra. Emanuella Guerra,Matemática,Prova,2025-05-01,68.79
1080,Dra. Emanuella Guerra,Inglês,Questionário Online,2025-05-02,75.37
1080,Dra. Emanuella Guerra,História,Questionário Online,2025-05-06,69.05
1080,Dra. Emanuella Guerra,Matemática,Apresentação,2025-05-21,82.52
1080,Dra. Emanuella Guerra,Geografia,Questionário Online,2025-05-23,83.25
1080,Dra. Emanuella Guerra,Matemática,Prova,2025-05-25,72.73
1080,Dra. Emanuella Guerra,Inglês,Prova,2025-06-01,64.31
1080,Dra. Emanuella Guerra,Português,Questionário Online,2025-06-03,66.46
1080,Dra. Emanuella Guerra,Ciências,Apresentação,2025-06-10,68.39
1080,Dra. Emanuella Guerra,Inglês,Apresentação,2025-06-13,68.73
1080,Dra. Emanuella Guerra,Geografia,Questionário Online,2025-06-18,82.85
1080,Dra. Emanuella Guerra,Inglês,Trabalho,2025-06-24,70.38
1080,Dra. Emanuella Guerra,Geografia,Prova,2025-06-29,67.68
1080,Dra. Emanuella Guerra,Português,Apresentação,2025-07-11,77.87
1080,Dra. Emanuella Guerra,Matemática,Apresentação,2025-07-16,65.3
1080,Dra. Emanuella Guerra,Ciências,Questionário Online,2025-07-23,66.49
1081,Aylla Teixeira,Inglês,Prova,2025-02-01,92.76
1081,Aylla Teixeira,Português,Prova,2025-02-14,94.16
1081,Aylla Teixeira,Português,Apresentação,2025-02-16,99.1
1081,Aylla Teixeira,História,Apresentação,2025-03-09,95.57
1081,Aylla Teixeira,Matemática,Apresentação,2025-04-10,91.47
1081,Aylla Teixeira,Inglês,Questionário Online,2025-04-20,94.96
1081,Aylla Teixeira,Português,Questionário Online,2025-06-21,96.37
1081,Aylla Teixeira,Inglês,Trabalho,2025-06-24,87.53
1081,Aylla Teixeira,Matemática,Apresentação,2025-07-10,95.16
1081,Aylla Teixeira,Matemática,Questionário Online,2025-07-23,82.32
1081,Aylla Teixeira,Inglês,Apresentação,2025-07-24,90.9
1081,Aylla Teixeira,Ciências,Trabalho,2025-07-27,58.64
1081,Aylla Teixeira,Inglês,Prova,2025-08-01,86.69
1081,Aylla Teixeira,Matemática,Apresentação,2025-08-06,91.52
1081,Aylla Teixeira,Português,Prova,2025-08-09,87.18
1081,Aylla Teixeira,Ciências,Questionário Online,2025-08-09,82.48
1082,Cecília da Rosa,Português,Trabalho,2025-02-16,59.28
1082,Cecília da Rosa,História,Trabalho,2025-02-23,63.17
1082,Cecília da Rosa,História,Apresentação,2025-02-27,64.58
1082,Cecília da Rosa,Ciências,Apresentação,2025-03-01,59.07
1082,Cecília da Rosa,História,Apresentação,2025-03-11,74.34
1082,Cecília da Rosa,Inglês,Questionário Online,2025-03-22,67.84
1082,Cecília da Rosa,Geografia,Apresentação,2025-03-25,70.01
1082,Cecília da Rosa,Português,Prova,2025-03-26,58.67
1082,Cecília da Rosa,História,Trabalho,2025-03-27,64.6
1082,Cecília da Rosa,Inglês,Questionário Online,2025-03-27,68.53
1082,Cecília da Rosa,Ciências,Apresentação,2025-04-08,63.62
1082,Cecília da Rosa,Ciências,Prova,2025-04-11,69.93
1082,Cecília da Rosa,Matemática,Trabalho,2025-04-19,56.3
1082,Cecília da Rosa,Ciências,Prova,2025-04-29,59.35
1082,Cecília da Rosa,Português,Trabalho,2025-04-29,64.5
1082,Cecília da Rosa,Geografia,Prova,2025-05-03,63.07
1082,Cecília da Rosa,Português,Prova,2025-05-05,59.48
1082,Cecília da Rosa,Matemática,Apresentação,2025-05-10,68.62
1082,Cecília da Rosa,Inglês,Prova,2025-05-18,70.81
1082,Cecília da Rosa,Ciências,Prova,2025-05-26,74.84
1082,Cecília da Rosa,Geografia,Apresentação,2025-06-08,67.92
1082,Cecília da Rosa,Ciências,Prova,2025-07-29,61.05
1082,Cecília da Rosa,Inglês,Trabalho,2025-08-08,65.47
1083,Anthony Duarte,Ciências,Questionário Online,2025-02-10,78.31
1083,Anthony Duarte,Geografia,Trabalho,2025-02-10,67.5
1083,Anthony Duarte,Geografia,Prova,2025-02-21,85.46
1083,Anthony Duarte,Matemática,Trabalho,2025-02-23,72.51
1083,Anthony Duarte,Português,Apresentação,2025-03-15,82.1
1083,Anthony Duarte,Português,Apresentação,2025-03-26,75.84
1083,Anthony Duarte,Inglês,Prova,2025-04-03,72.4
1083,Anthony Duarte,História,Trabalho,2025-04-14,75.98
1083,Anthony Duarte,Matemática,Prova,2025-05-12,82.46
1083,Anthony Duarte,Português,Questionário Online,2025-05-20,67.31
1083,Anthony Duarte,Português,Questionário Online,2025-06-06,76.93
1083,Anthony Duarte,Matemática,Prova,2025-06-07,85.39
1083,Anthony Duarte,Ciências,Trabalho,2025-06-08,79.18
1083,Anthony Duarte,Geografia,Trabalho,2025-06-20,75.9
1083,Anthony Duarte,Inglês,Trabalho,2025-07-01,66.65
1083,Anthony Duarte,Ciências,Questionário Online,2025-07-01,80.91
1083,Anthony Duarte,Matemática,Trabalho,2025-07-02,73.53
1083,Anthony Duarte,Geografia,Questionário Online,2025-07-17,66.99
1083,Anthony Duarte,Geografia,Prova,2025-07-23,73.03
1083,Anthony Duarte,Matemática,Questionário Online,2025-08-06,71.56
1084,Eloah Cunha,Português,Questionário Online,2025-02-09,95.02
1084,Eloah Cunha,Ciências,Questionário Online,2025-02-17,89.35
1084,Eloah Cunha,Ciências,Apresentação,2025-03-07,62.62
1084,Eloah Cunha,Inglês,Questionário Online,2025-03-15,98.36
1084,Eloah Cunha,História,Trabalho,2025-03-18,96.01
1084,Eloah Cunha,Português,Apresentação,2025-03-20,95.19
1084,Eloah Cunha,Inglês,Questionário Online,2025-03-23,93.93
1084,Eloah Cunha,Inglês,Apresentação,2025-03-24,100.0
1084,Eloah Cunha,Matemática,Apresentação,2025-04-24,81.45
1084,Eloah Cunha,Matemática,Questionário Online,2025-05-18,85.2
1084,Eloah Cunha,Português,Apresentação,2025-05-20,91.89
1084,Eloah Cunha,Geografia,Questionário Online,2025-05-22,96.7
1084,Eloah Cunha,Inglês,Prova,2025-05-31,82.34
1084,Eloah Cunha,História,Trabalho,2025-07-18,92.29
1084,Eloah Cunha,Geografia,Apresentação,2025-07-22,91.35
1084,Eloah Cunha,Inglês,Questionário Online,2025-08-03,97.74
1085,Mateus Rios,Matemática,Trabalho,2025-02-04,43.08
1085,Mateus Rios,Ciências,Trabalho,2025-02-22,76.04
1085,Mateus Rios,História,Prova,2025-02-27,65.25
1085,Mateus Rios,Geografia,Prova,2025-04-01,70.17
1085,Mateus Rios,Ciências,Questionário Online,2025-04-22,82.2
1085,Mateus Rios,Geografia,Trabalho,2025-04-23,80.12
1085,Mateus Rios,História,Questionário Online,2025-05-18,80.27
1085,Mateus Rios,Geografia,Questionário Online,2025-05-31,52.07
1085,Mateus Rios,Inglês,Prova,2025-06-10,83.17
1085,Mateus Rios,Inglês,Apresentação,2025-06-13,83.5
1085,Mateus Rios,História,Prova,2025-07-03,67.1
1085,Mateus Rios,Inglês,Prova,2025-07-20,67.81
1085,Mateus Rios,Inglês,Apresentação,2025-07-23,73.01
1085,Mateus Rios,Inglês,Apresentação,2025-07-26,79.2
1085,Mateus Rios,Português,Apresentação,2025-07-31,71.03
1085,Mateus Rios,Matemática,Apresentação,2025-08-09,80.23
1085,Mateus Rios,Inglês,Apresentação,2025-08-20,81.07
1086,Maria Flor Leão,Português,Prova,2025-02-08,82.99
1086,Maria Flor Leão,Geografia,Questionário Online,2025-02-18,93.45
1086,Maria Flor Leão,Geografia,Questionário Online,2025-02-25,79.11
1086,Maria Flor Leão,Geografia,Trabalho,2025-02-26,85.89
1086,Maria Flor Leão,Ciências,Trabalho,2025-03-03,92.24
1086,Maria Flor Leão,Inglês,Questionário Online,2025-03-09,92.0
1086,Maria Flor Leão,Geografia,Questionário Online,2025-03-29,92.99
1086,Maria Flor Leão,História,Prova,2025-04-08,95.25
1086,Maria Flor Leão,Ciências,Apresentação,2025-04-12,86.44
1086,Maria Flor Leão,Matemática,Questionário Online,2025-04-19,71.68
1086,Maria Flor Leão,Português,Prova,2025-04-22,78.45
1086,Maria Flor Leão,Inglês,Apresentação,2025-05-03,78.73
1086,Maria Flor Leão,Geografia,Apresentação,2025-05-06,77.91
1086,Maria Flor Leão,Matemática,Trabalho,2025-05-17,94.05
1086,Maria Flor Leão,Português,Apresentação,2025-05-19,86.83
1086,Maria Flor Leão,Português,Prova,2025-05-21,94.12
1086,Maria Flor Leão,Ciências,Trabalho,2025-05-27,96.59
1086,Maria Flor Leão,Inglês,Questionário Online,2025-06-18,80.81
1086,Maria Flor Leão,Matemática,Questionário Online,2025-06-22,78.41
1086,Maria Flor Leão,Matemática,Prova,2025-06-25,85.9
1086,Maria Flor Leão,Ciências,Apresentação,2025-06-26,95.88
1086,Maria Flor Leão,Inglês,Trabalho,2025-06-26,78.55
1086,Maria Flor Leão,Matemática,Questionário Online,2025-07-02,78.86
1086,Maria Flor Leão,Geografia,Trabalho,2025-07-10,94.83
1086,Maria Flor Leão,Inglês,Apresentação,2025-07-17,93.4
1086,Maria Flor Leão,Ciências,Trabalho,2025-07-28,90.29
1086,Maria Flor Leão,Matemática,Questionário Online,2025-08-15,92.2
1086,Maria Flor Leão,Geografia,Prova,2025-08-19,90.39
1087,Pietro Alves,Português,Trabalho,2025-02-12,47.89
1087,Pietro Alves,Ciências,Apresentação,2025-02-12,60.88
1087,Pietro Alves,Inglês,Trabalho,2025-03-02,56.29
1087,Pietro Alves,História,Questionário Online,2025-03-12,48.45
1087,Pietro Alves,Português,Prova,2025-03-16,55.39
1087,Pietro Alves,Geografia,Prova,2025-04-07,35.96
1087,Pietro Alves,Português,Apresentação,2025-05-01,26.27
1087,Pietro Alves,Matemática,Trabalho,2025-05-04,52.4
1087,Pietro Alves,Inglês,Questionário Online,2025-05-06,59.28
1087,Pietro Alves,História,Trabalho,2025-05-11,57.1
1087,Pietro Alves,Português,Questionário Online,2025-05-13,47.75
1087,Pietro Alves,Ciências,Questionário Online,2025-05-21,59.55
1087,Pietro Alves,História,Questionário Online,2025-06-01,62.45
1087,Pietro Alves,Inglês,Trabalho,2025-06-20,64.69
1087,Pietro Alves,História,Prova,2025-06-25,48.68
1087,Pietro Alves,Geografia,Apresentação,2025-07-17,60.86
1087,Pietro Alves,História,Trabalho,2025-08-19,61.51
1088,Dr. Leonardo Nascimento,Ciências,Apresentação,2025-02-03,63.36
1088,Dr. Leonardo Nascimento,Ciências,Trabalho,2025-02-15,79.19
1088,Dr. Leonardo Nascimento,Geografia,Prova,2025-02-24,51.18
1088,Dr. Leonardo Nascimento,Matemática,Trabalho,2025-03-06,78.74
1088,Dr. Leonardo Nascimento,Português,Questionário Online,2025-03-24,68.74
1088,Dr. Leonardo Nascimento,Geografia,Trabalho,2025-04-05,64.37
1088,Dr. Leonardo Nascimento,Geografia,Prova,2025-04-17,82.56
1088,Dr. Leonardo Nascimento,História,Questionário Online,2025-04-20,63.48
1088,Dr. Leonardo Nascimento,Inglês,Trabalho,2025-07-03,75.28
1088,Dr. Leonardo Nascimento,Geografia,Apresentação,2025-07-11,65.09
1088,Dr. Leonardo Nascimento,História,Trabalho,2025-07-14,79.16
1088,Dr. Leonardo Nascimento,Geografia,Questionário Online,2025-08-05,78.88
1088,Dr. Leonardo Nascimento,Português,Prova,2025-08-09,79.66
1088,Dr. Leonardo Nascimento,Geografia,Questionário Online,2025-08-20,70.19
1089,Mariah Ribeiro,Português,Trabalho,2025-02-13,66.57
1089,Mariah Ribeiro,História,Apresentação,2025-03-01,61.34
1089,Mariah Ribeiro,Matemática,Trabalho,2025-03-04,69.93
1089,Mariah Ribeiro,Ciências,Prova,2025-03-05,68.47
1089,Mariah Ribeiro,Ciências,Trabalho,2025-03-05,61.97
1089,Mariah Ribeiro,História,Prova,2025-03-18,58.41
1089,Mariah Ribeiro,Matemática,Questionário Online,2025-03-23,65.55
1089,Mariah Ribeiro,Matemática,Apresentação,2025-03-23,58.48
1089,Mariah Ribeiro,Inglês,Questionário Online,2025-03-23,68.28
1089,Mariah Ribeiro,História,Trabalho,2025-03-24,66.27
1089,Mariah Ribeiro,Português,Prova,2025-03-24,59.19
1089,Mariah Ribeiro,Português,Questionário Online,2025-03-26,69.97
1089,Mariah Ribeiro,História,Trabalho,2025-04-03,67.94
1089,Mariah Ribeiro,História,Prova,2025-04-15,57.13
1089,Mariah Ribeiro,Ciências,Prova,2025-04-16,38.64
1089,Mariah Ribeiro,Inglês,Prova,2025-04-20,65.5
1089,Mariah Ribeiro,Ciências,Apresentação,2025-04-24,54.46
1089,Mariah Ribeiro,Geografia,Questionário Online,2025-04-30,52.77
1089,Mariah Ribeiro,História,Prova,2025-05-01,61.74
1089,Mariah Ribeiro,Inglês,Prova,2025-05-04,57.95
1089,Mariah Ribeiro,Matemática,Apresentação,2025-05-14,66.36
1089,Mariah Ribeiro,Ciências,Apresentação,2025-05-19,71.72
1089,Mariah Ribeiro,Geografia,Questionário Online,2025-06-05,69.39
1089,Mariah Ribeiro,Geografia,Trabalho,2025-06-10,67.64
1089,Mariah Ribeiro,Ciências,Trabalho,2025-06-18,64.75
1089,Mariah Ribeiro,Matemática,Apresentação,2025-07-21,67.89
1089,Mariah Ribeiro,Ciências,Questionário Online,2025-08-01,65.52
1089,Mariah Ribeiro,Geografia,Questionário Online,2025-08-07,67.01
1089,Mariah Ribeiro,Matemática,Trabalho,2025-08-14,61.29
1090,Dra. Lívia Cardoso,História,Trabalho,2025-02-04,62.27
1090,Dra. Lívia Cardoso,Inglês,Trabalho,2025-02-08,66.48
1090,Dra. Lívia Cardoso,Português,Apresentação,2025-02-17,68.26
1090,Dra. Lívia Cardoso,Inglês,Prova,2025-03-02,68.67
1090,Dra. Lívia Cardoso,Geografia,Apresentação,2025-03-15,49.88
1090,Dra. Lívia Cardoso,Inglês,Questionário Online,2025-03-25,65.14
1090,Dra. Lívia Cardoso,História,Trabalho,2025-04-09,55.59
1090,Dra. Lívia Cardoso,Geografia,Trabalho,2025-04-17,56.61
1090,Dra. Lívia Cardoso,Português,Trabalho,2025-04-23,60.49
1090,Dra. Lívia Cardoso,Matemática,Prova,2025-04-26,62.72
1090,Dra. Lívia Cardoso,Português,Apresentação,2025-06-11,68.07
1090,Dra. Lívia Cardoso,História,Apresentação,2025-07-11,66.36
1090,Dra. Lívia Cardoso,Geografia,Apresentação,2025-07-31,59.93
1090,Dra. Lívia Cardoso,História,Apresentação,2025-08-01,53.55
1090,Dra. Lívia Cardoso,História,Prova,2025-08-05,58.09
1090,Dra. Lívia Cardoso,Inglês,Trabalho,2025-08-17,58.82
1091,Maria Sá,Ciências,Apresentação,2025-02-05,90.72
1091,Maria Sá,Geografia,Trabalho,2025-02-11,89.0
1091,Maria Sá,História,Questionário Online,2025-02-18,82.48
1091,Maria Sá,Português,Trabalho,2025-03-14,81.79
1091,Maria Sá,Inglês,Apresentação,2025-03-29,89.47
1091,Maria Sá,Geografia,Prova,2025-04-01,95.95
1091,Maria Sá,Geografia,Trabalho,2025-04-05,92.14
1091,Maria Sá,História,Questionário Online,2025-05-01,79.81
1091,Maria Sá,Geografia,Prova,2025-05-18,98.0
1091,Maria Sá,Ciências,Questionário Online,2025-05-22,81.78
1091,Maria Sá,Ciências,Questionário Online,2025-05-26,97.17
1091,Maria Sá,Inglês,Prova,2025-06-04,90.46
1091,Maria Sá,História,Trabalho,2025-06-21,89.93
1091,Maria Sá,História,Prova,2025-07-03,79.01
1091,Maria Sá,Matemática,Questionário Online,2025-07-08,55.63
1091,Maria Sá,Matemática,Questionário Online,2025-07-09,97.99
1091,Maria Sá,Geografia,Trabalho,2025-07-19,83.42
1091,Maria Sá,Inglês,Apresentação,2025-07-25,96.84
1092,Dra. Ana Vitória Mendes,Geografia,Questionário Online,2025-03-02,61.89
1092,Dra. Ana Vitória Mendes,Geografia,Prova,2025-03-06,64.84
1092,Dra. Ana Vitória Mendes,Ciências,Questionário Online,2025-03-19,56.23
1092,Dra. Ana Vitória Mendes,Inglês,Prova,2025-04-09,50.06
1092,Dra. Ana Vitória Mendes,História,Apresentação,2025-04-17,49.08
1092,Dra. Ana Vitória Mendes,Ciências,Apresentação,2025-04-20,53.29
1092,Dra. Ana Vitória Mendes,Matemática,Questionário Online,2025-04-26,63.48
1092,Dra. Ana Vitória Mendes,Inglês,Apresentação,2025-04-29,66.18
1092,Dra. Ana Vitória Mendes,Geografia,Prova,2025-05-05,51.47
1092,Dra. Ana Vitória Mendes,Geografia,Prova,2025-05-10,66.51
1092,Dra. Ana Vitória Mendes,Geografia,Questionário Online,2025-05-21,65.0
1092,Dra. Ana Vitória Mendes,Ciências,Apresentação,2025-06-02,57.83
1092,Dra. Ana Vitória Mendes,Inglês,Prova,2025-06-29,49.33
1092,Dra. Ana Vitória Mendes,Português,Trabalho,2025-07-03,53.15
1092,Dra. Ana Vitória Mendes,Inglês,Prova,2025-07-25,68.73
1092,Dra. Ana Vitória Mendes,Matemática,Trabalho,2025-08-01,64.04
1092,Dra. Ana Vitória Mendes,Geografia,Questionário Online,2025-08-04,65.81
1092,Dra. Ana Vitória Mendes,Português,Prova,2025-08-07,56.4
1093,Isabela Santos,História,Questionário Online,2025-02-12,78.97
1093,Isabela Santos,Geografia,Prova,2025-02-23,87.81
1093,Isabela Santos,Ciências,Apresentação,2025-03-03,84.51
1093,Isabela Santos,Geografia,Questionário Online,2025-04-06,84.06
1093,Isabela Santos,Inglês,Questionário Online,2025-05-04,70.93
1093,Isabela Santos,Ciências,Trabalho,2025-05-08,43.85
1093,Isabela Santos,Ciências,Questionário Online,2025-05-10,82.1
1093,Isabela Santos,Geografia,Questionário Online,2025-05-15,82.67
1093,Isabela Santos,História,Questionário Online,2025-05-16,86.72
1093,Isabela Santos,Inglês,Questionário Online,2025-05-25,76.67
1093,Isabela Santos,Português,Apresentação,2025-05-31,85.34
1093,Isabela Santos,Geografia,Questionário Online,2025-06-04,80.87
1093,Isabela Santos,Inglês,Prova,2025-06-12,71.51
1093,Isabela Santos,Português,Trabalho,2025-06-12,72.35
1093,Isabela Santos,Português,Questionário Online,2025-06-18,72.67
1093,Isabela Santos,História,Questionário Online,2025-06-19,84.71
1093,Isabela Santos,Inglês,Questionário Online,2025-06-26,81.59
1093,Isabela Santos,Português,Trabalho,2025-07-13,86.44
1093,Isabela Santos,Ciências,Prova,2025-07-16,75.19
1093,Isabela Santos,Português,Prova,2025-07-27,83.26
1093,Isabela Santos,Português,Questionário Online,2025-07-30,68.45
1093,Isabela Santos,Geografia,Apresentação,2025-08-08,76.63
1093,Isabela Santos,Geografia,Questionário Online,2025-08-09,76.03
1093,Isabela Santos,Matemática,Trabalho,2025-08-14,84.64
1093,Isabela Santos,História,Apresentação,2025-08-19,48.72
1094,Beatriz Camargo,Geografia,Questionário Online,2025-02-02,94.16
1094,Beatriz Camargo,História,Trabalho,2025-02-05,90.68
1094,Beatriz Camargo,Inglês,Prova,2025-02-13,97.96
1094,Beatriz Camargo,Inglês,Questionário Online,2025-03-03,86.05
1094,Beatriz Camargo,História,Questionário Online,2025-03-21,89.09
1094,Beatriz Camargo,História,Trabalho,2025-03-26,86.87
1094,Beatriz Camargo,Inglês,Trabalho,2025-04-01,99.34
1094,Beatriz Camargo,Inglês,Questionário Online,2025-04-08,82.27
1094,Beatriz Camargo,Inglês,Questionário Online,2025-05-04,82.83
1094,Beatriz Camargo,Ciências,Questionário Online,2025-05-06,87.16
1094,Beatriz Camargo,Ciências,Questionário Online,2025-05-20,74.91
1094,Beatriz Camargo,Português,Trabalho,2025-06-08,86.93
1094,Beatriz Camargo,Geografia,Apresentação,2025-06-26,89.06
1094,Beatriz Camargo,Ciências,Trabalho,2025-07-15,92.53
1094,Beatriz Camargo,Ciências,Prova,2025-08-05,88.83
1094,Beatriz Camargo,Português,Prova,2025-08-11,87.8
1094,Beatriz Camargo,Português,Prova,2025-08-16,84.79
1095,Olivia Pacheco,História,Apresentação,2025-02-01,67.34
1095,Olivia Pacheco,Português,Trabalho,2025-02-06,81.02
1095,Olivia Pacheco,Ciências,Trabalho,2025-02-19,67.43
1095,Olivia Pacheco,Inglês,Trabalho,2025-02-24,76.18
1095,Olivia Pacheco,Geografia,Prova,2025-02-24,83.92
1095,Olivia Pacheco,Português,Questionário Online,2025-03-01,71.26
1095,Olivia Pacheco,Matemática,Prova,2025-03-04,67.41
1095,Olivia Pacheco,Geografia,Trabalho,2025-03-24,77.07
1095,Olivia Pacheco,Geografia,Trabalho,2025-03-28,79.22
1095,Olivia Pacheco,Geografia,Questionário Online,2025-04-03,66.83
1095,Olivia Pacheco,Ciências,Trabalho,2025-04-10,75.15
1095,Olivia Pacheco,Português,Apresentação,2025-04-13,72.22
1095,Olivia Pacheco,Inglês,Trabalho,2025-04-20,79.55
1095,Olivia Pacheco,Geografia,Apresentação,2025-04-26,78.95
1095,Olivia Pacheco,Matemática,Trabalho,2025-04-26,80.56
1095,Olivia Pacheco,Inglês,Questionário Online,2025-05-06,75.99
1095,Olivia Pacheco,História,Prova,2025-05-12,76.47
1095,Olivia Pacheco,História,Trabalho,2025-05-19,68.38
1095,Olivia Pacheco,Português,Prova,2025-05-28,81.87
1095,Olivia Pacheco,Inglês,Questionário Online,2025-05-28,65.99
1095,Olivia Pacheco,Ciências,Apresentação,2025-06-15,82.14
1095,Olivia Pacheco,Geografia,Prova,2025-06-28,77.94
1095,Olivia Pacheco,Geografia,Questionário Online,2025-07-01,69.17
1095,Olivia Pacheco,Ciências,Trabalho,2025-08-03,64.89
1095,Olivia Pacheco,Geografia,Prova,2025-08-15,69.28
1096,João Guilherme Siqueira,Português,Trabalho,2025-02-05,80.22
1096,João Guilherme Siqueira,Geografia,Trabalho,2025-02-17,51.16
1096,João Guilherme Siqueira,Ciências,Trabalho,2025-02-18,87.93
1096,João Guilherme Siqueira,Geografia,Questionário Online,2025-03-05,76.5
1096,João Guilherme Siqueira,Português,Apresentação,2025-03-26,84.91
1096,João Guilherme Siqueira,Geografia,Apresentação,2025-03-28,76.47
1096,João Guilherme Siqueira,Português,Apresentação,2025-04-12,68.85
1096,João Guilherme Siqueira,Ciências,Questionário Online,2025-04-13,74.63
1096,João Guilherme Siqueira,Geografia,Questionário Online,2025-04-14,84.11
1096,João Guilherme Siqueira,História,Questionário Online,2025-04-17,82.14
1096,João Guilherme Siqueira,História,Prova,2025-05-22,74.9
1096,João Guilherme Siqueira,Geografia,Trabalho,2025-05-29,86.27
1096,João Guilherme Siqueira,Português,Prova,2025-06-03,70.72
1096,João Guilherme Siqueira,História,Questionário Online,2025-06-06,84.42
1096,João Guilherme Siqueira,História,Prova,2025-06-17,53.93
1096,João Guilherme Siqueira,Ciências,Apresentação,2025-07-21,85.63
1096,João Guilherme Siqueira,Matemática,Prova,2025-07-24,80.34
1096,João Guilherme Siqueira,Inglês,Questionário Online,2025-07-28,70.09
1096,João Guilherme Siqueira,Geografia,Questionário Online,2025-08-18,83.19
1096,João Guilherme Siqueira,Inglês,Prova,2025-08-19,81.56
1097,Maria Alice da Mota,Inglês,Questionário Online,2025-03-09,54.76
1097,Maria Alice da Mota,Ciências,Prova,2025-03-19,60.09
1097,Maria Alice da Mota,Matemática,Prova,2025-03-30,56.77
1097,Maria Alice da Mota,História,Prova,2025-04-03,58.76
1097,Maria Alice da Mota,Matemática,Prova,2025-05-04,63.86
1097,Maria Alice da Mota,Ciências,Prova,2025-05-07,61.91
1097,Maria Alice da Mota,Geografia,Prova,2025-05-10,66.7
1097,Maria Alice da Mota,História,Trabalho,2025-05-14,66.47
1097,Maria Alice da Mota,Geografia,Apresentação,2025-05-17,72.3
1097,Maria Alice da Mota,Matemática,Trabalho,2025-05-25,63.88
1097,Maria Alice da Mota,Português,Prova,2025-06-16,53.61
1097,Maria Alice da Mota,Inglês,Prova,2025-07-07,62.34
1097,Maria Alice da Mota,Matemática,Trabalho,2025-07-11,63.47
1097,Maria Alice da Mota,Português,Prova,2025-08-06,69.29
1097,Maria Alice da Mota,Ciências,Trabalho,2025-08-08,62.24
1097,Maria Alice da Mota,Ciências,Prova,2025-08-12,59.23
1097,Maria Alice da Mota,Ciências,Trabalho,2025-08-13,72.86
1098,Luigi Gomes,História,Trabalho,2025-02-13,81.58
1098,Luigi Gomes,História,Apresentação,2025-02-21,92.77
1098,Luigi Gomes,Português,Trabalho,2025-03-17,79.28
1098,Luigi Gomes,Ciências,Apresentação,2025-03-27,89.46
1098,Luigi Gomes,Ciências,Questionário Online,2025-04-07,87.26
1098,Luigi Gomes,Matemática,Apresentação,2025-04-12,62.78
1098,Luigi Gomes,Geografia,Questionário Online,2025-04-14,91.05
1098,Luigi Gomes,Ciências,Apresentação,2025-04-14,95.08
1098,Luigi Gomes,Geografia,Questionário Online,2025-04-27,79.44
1098,Luigi Gomes,Português,Trabalho,2025-05-04,89.74
1098,Luigi Gomes,Português,Questionário Online,2025-05-06,90.21
1098,Luigi Gomes,História,Questionário Online,2025-05-08,89.49
1098,Luigi Gomes,Geografia,Apresentação,2025-05-09,94.82
1098,Luigi Gomes,Matemática,Trabalho,2025-06-17,95.52
1098,Luigi Gomes,Matemática,Apresentação,2025-06-25,87.09
1098,Luigi Gomes,Geografia,Prova,2025-06-26,98.1
1098,Luigi Gomes,Geografia,Trabalho,2025-06-27,87.47
1098,Luigi Gomes,Matemática,Questionário Online,2025-07-04,97.33
1098,Luigi Gomes,Inglês,Trabalho,2025-07-08,81.01
1098,Luigi Gomes,Ciências,Prova,2025-07-09,93.85
1098,Luigi Gomes,Geografia,Trabalho,2025-07-28,85.83
1098,Luigi Gomes,Matemática,Prova,2025-08-01,88.14
1098,Luigi Gomes,Matemática,Questionário Online,2025-08-01,84.89
1099,Isaque Fonseca,Ciências,Questionário Online,2025-02-05,93.22
